YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2021,12,14,11,35,80,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,11,15,90,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,10,55,100,6.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,10,35,90,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,10,15,100,6.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,9,55,100,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,9,35,90,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,9,15,100,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,8,55,100,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,8,35,100,5.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,8,15,100,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,7,55,80,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,7,35,80,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,7,15,90,4.6,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,6,55,80,5.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,6,35,80,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,6,15,90,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,5,55,90,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,5,35,90,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,5,15,100,6.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,4,55,100,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,4,35,100,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,4,15,100,6.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,3,55,100,6.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,3,35,100,7.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,3,15,90,7.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,14,2,55,80,7.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,2,35,80,8.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,2,15,80,7.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,1,55,70,7.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,1,35,70,7.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,1,15,60,7.2,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,0,55,60,6.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,0,35,50,4.6,8.2,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,14,0,15,50,5.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,23,55,50,5.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,23,35,40,4.6,7.7,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,23,15,50,4.6,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,22,55,40,5.1,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,22,35,50,5.7,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,22,15,50,4.6,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,21,55,50,5.1,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,21,35,50,5.1,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,13,21,15,50,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,20,55,50,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,20,35,50,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,20,15,40,4.1,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,13,19,55,50,4.6,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,13,19,35,40,4.1,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,13,19,15,50,4.6,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,13,18,55,50,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,18,35,50,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,18,15,50,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,17,55,40,3.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,17,35,50,4.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,17,15,40,4.1,MM,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,13,16,55,40,3.6,6.2,MM,MM,MM,MM,MM,22,MM,18,8.7,MM,MM
2021,12,13,16,35,40,3.6,6.7,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,16,15,40,3.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,15,55,50,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,15,35,50,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,15,15,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,14,55,60,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,14,35,40,3.6,6.7,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,14,15,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,13,55,50,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,13,35,60,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,13,15,60,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,12,55,60,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,12,35,50,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,12,15,60,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,11,55,60,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,11,35,60,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,11,15,60,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,10,55,60,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,10,35,60,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,10,15,60,6.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,9,55,50,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,9,35,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,9,15,60,4.6,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,8,55,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,8,35,80,5.1,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,8,15,80,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,7,55,90,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,7,35,80,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,7,15,80,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,6,55,80,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,6,35,70,5.7,MM,MM,MM,MM,MM,MM,21,MM,17,8.7,MM,MM
2021,12,13,6,15,60,5.7,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,13,5,55,60,6.2,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,13,5,35,70,6.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,5,15,70,6.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,4,55,80,6.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,4,35,80,6.7,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,4,15,80,6.7,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,3,55,70,6.7,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,3,35,70,6.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,3,15,60,6.7,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,2,55,70,6.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,2,35,70,7.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,2,15,60,7.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,1,55,60,6.7,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,1,35,60,6.7,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,13,1,15,60,7.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,13,0,55,60,5.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,13,0,35,60,5.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,13,0,15,60,5.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,23,55,60,6.2,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,23,35,60,5.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,23,15,60,6.2,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,22,55,50,5.1,8.2,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,22,35,60,6.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,22,15,60,7.7,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,21,55,50,7.2,MM,MM,MM,MM,MM,MM,20,MM,16,8.7,MM,MM
2021,12,12,21,35,60,7.2,MM,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,21,15,50,7.7,MM,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,20,55,60,7.2,MM,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,20,35,50,6.7,MM,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,20,15,40,5.7,MM,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,19,50,40,6.2,10.8,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,19,35,40,6.2,MM,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,19,15,30,6.7,11.8,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,18,55,30,6.7,MM,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,18,35,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2021,12,12,18,15,30,6.2,10.3,MM,MM,MM,MM,MM,18,MM,16,8.7,MM,MM
2021,12,12,17,55,30,6.7,10.8,MM,MM,MM,MM,MM,18,MM,16,8.7,MM,MM
2021,12,12,17,35,40,6.7,MM,MM,MM,MM,MM,MM,18,MM,16,8.7,MM,MM
2021,12,12,17,15,40,6.7,MM,MM,MM,MM,MM,MM,18,MM,16,8.7,MM,MM
2021,12,12,16,55,30,6.7,10.8,MM,MM,MM,MM,MM,18,MM,16,7.8,MM,MM
2021,12,12,16,35,40,6.7,10.8,MM,MM,MM,MM,MM,18,MM,16,5.2,MM,MM
2021,12,12,16,15,40,6.7,9.3,MM,MM,MM,MM,MM,18,MM,16,5.2,MM,MM
2021,12,12,15,55,30,6.2,9.8,MM,MM,MM,MM,MM,17,MM,16,4.3,MM,MM
2021,12,12,15,35,30,7.2,11.3,MM,MM,MM,MM,MM,18,MM,16,6.1,MM,MM
2021,12,12,15,15,30,7.2,11.8,MM,MM,MM,MM,MM,18,MM,15,8.7,MM,MM
2021,12,12,14,55,30,7.2,11.8,MM,MM,MM,MM,MM,18,MM,15,8.7,MM,MM
2021,12,12,14,35,30,8.2,MM,MM,MM,MM,MM,MM,18,MM,15,8.7,MM,MM
2021,12,12,14,15,30,6.7,11.8,MM,MM,MM,MM,MM,18,MM,15,8.7,MM,MM
2021,12,12,13,55,30,7.7,10.8,MM,MM,MM,MM,MM,18,MM,15,8.7,MM,MM
2021,12,12,13,35,30,6.2,9.8,MM,MM,MM,MM,MM,19,MM,15,8.7,MM,MM
2021,12,12,13,15,30,7.7,10.8,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,12,55,30,9.8,MM,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,12,35,30,8.2,11.3,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,12,15,30,7.2,10.8,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,11,55,20,9.8,MM,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,11,35,30,6.7,9.8,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,11,15,30,6.2,8.8,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,10,55,30,7.2,9.8,MM,MM,MM,MM,MM,19,MM,16,8.7,MM,MM
2021,12,12,10,35,30,5.7,8.8,MM,MM,MM,MM,MM,19,MM,17,8.7,MM,MM
2021,12,12,10,15,30,7.2,10.3,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,12,9,55,30,6.2,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,12,9,35,30,7.7,10.8,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,12,9,15,30,9.8,MM,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,12,8,55,30,6.7,11.3,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,12,8,35,30,7.2,11.8,MM,MM,MM,MM,MM,20,MM,17,8.7,MM,MM
2021,12,12,8,15,30,9.3,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,7,55,30,8.8,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,7,35,20,9.3,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,7,15,30,7.7,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,6,55,30,7.2,10.8,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,6,35,30,10.3,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,6,15,30,10.3,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,12,5,55,30,7.7,10.8,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,12,5,35,30,9.8,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,12,5,15,20,7.7,11.8,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,12,4,55,10,5.1,11.8,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,12,4,35,20,6.7,10.8,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
2021,12,12,4,15,20,8.2,12.4,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,12,3,55,20,8.8,11.8,MM,MM,MM,MM,MM,21,MM,19,7,MM,MM
2021,12,12,3,35,MM,2.1,8.2,MM,MM,MM,MM,MM,22,MM,20,3.5,MM,MM
2021,12,12,3,15,MM,2.1,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,12,2,55,MM,0,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,12,2,35,MM,2.1,5.1,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,12,2,15,MM,0,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,12,1,55,MM,2.1,5.7,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,12,1,35,300,3.6,7.2,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,12,1,15,MM,2.1,5.1,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,12,0,55,300,4.1,7.7,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,12,0,35,300,4.6,MM,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,12,0,15,MM,0,MM,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,11,23,55,270,4.6,MM,MM,MM,MM,MM,MM,24,MM,20,8.7,MM,MM
2021,12,11,23,35,290,4.6,7.7,MM,MM,MM,MM,MM,25,MM,20,8.7,MM,MM
2021,12,11,23,15,230,5.7,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,22,55,230,5.7,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,22,35,220,3.6,MM,MM,MM,MM,MM,MM,25,MM,22,7.8,MM,MM
2021,12,11,22,15,MM,3.6,MM,MM,MM,MM,MM,MM,25,MM,22,7.8,MM,MM
2021,12,11,21,55,MM,2.6,6.7,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,21,35,MM,2.6,5.7,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,21,15,MM,2.1,6.7,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,20,55,230,3.6,7.7,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,20,35,MM,3.1,6.7,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,11,20,15,MM,3.1,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,11,19,55,210,3.6,7.2,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,11,19,35,210,6.2,9.3,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,11,19,15,210,5.1,8.8,MM,MM,MM,MM,MM,26,MM,21,8.7,MM,MM
2021,12,11,18,55,210,5.1,8.8,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,18,35,210,7.7,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,18,15,210,9.3,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,17,55,210,8.8,MM,MM,MM,MM,MM,MM,25,MM,21,8.7,MM,MM
2021,12,11,17,35,210,8.8,MM,MM,MM,MM,MM,MM,25,MM,21,8.7,MM,MM
2021,12,11,17,15,210,8.8,MM,MM,MM,MM,MM,MM,25,MM,21,8.7,MM,MM
2021,12,11,16,55,210,7.7,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,16,35,210,7.7,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,16,15,210,8.2,MM,MM,MM,MM,MM,MM,25,MM,21,8.7,MM,MM
2021,12,11,15,55,210,8.2,MM,MM,MM,MM,MM,MM,25,MM,21,8.7,MM,MM
2021,12,11,15,35,200,8.8,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,11,15,15,200,7.7,MM,MM,MM,MM,MM,MM,28,MM,22,8.7,MM,MM
2021,12,11,14,55,210,6.7,MM,MM,MM,MM,MM,MM,25,MM,22,7.8,MM,MM
2021,12,11,14,35,210,5.1,MM,MM,MM,MM,MM,MM,25,MM,22,7,MM,MM
2021,12,11,14,15,190,4.6,MM,MM,MM,MM,MM,MM,24,MM,22,7,MM,MM
2021,12,11,13,55,190,5.1,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,13,35,200,3.6,6.2,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,13,15,190,5.1,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,12,55,200,4.6,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,12,35,190,3.6,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,12,15,190,3.6,MM,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,11,55,210,4.1,MM,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,11,35,190,4.6,MM,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,11,11,15,190,4.1,7.2,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,11,10,55,200,4.6,8.2,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,11,10,35,190,3.6,7.7,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,11,10,15,190,4.1,6.7,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,11,9,55,MM,3.1,6.7,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,11,9,35,180,4.6,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,9,15,180,5.1,8.2,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,8,55,210,4.1,7.7,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,11,8,35,180,4.6,8.2,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,11,8,15,190,4.1,7.2,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,11,7,55,210,4.1,7.7,MM,MM,MM,MM,MM,23,MM,23,7,MM,MM
2021,12,11,7,35,200,4.1,7.7,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,11,7,15,180,5.1,8.8,MM,MM,MM,MM,MM,24,MM,22,7,MM,MM
2021,12,11,6,55,190,4.6,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,6,35,180,5.7,9.8,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,11,6,15,190,5.1,MM,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,5,55,190,5.1,7.7,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,5,35,180,5.1,9.3,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,5,15,170,5.1,8.8,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,4,55,180,5.1,8.2,MM,MM,MM,MM,MM,24,MM,22,8.7,MM,MM
2021,12,11,4,35,160,5.7,8.2,MM,MM,MM,MM,MM,24,MM,23,8.7,MM,MM
2021,12,11,4,15,190,4.1,7.2,MM,MM,MM,MM,MM,24,MM,23,8.7,MM,MM
2021,12,11,3,55,170,6.2,MM,MM,MM,MM,MM,MM,23,MM,23,7.8,MM,MM
2021,12,11,3,35,160,6.2,MM,MM,MM,MM,MM,MM,23,MM,23,6.1,MM,MM
2021,12,11,3,15,150,6.7,MM,MM,MM,MM,MM,MM,23,MM,23,5.2,MM,MM
2021,12,11,2,55,160,5.7,MM,MM,MM,MM,MM,MM,23,MM,23,5.2,MM,MM
2021,12,11,2,35,160,5.1,MM,MM,MM,MM,MM,MM,23,MM,23,7,MM,MM
2021,12,11,2,15,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,23,4.3,MM,MM
2021,12,11,1,55,150,6.2,MM,MM,MM,MM,MM,MM,23,MM,23,4.3,MM,MM
2021,12,11,1,35,150,6.2,MM,MM,MM,MM,MM,MM,23,MM,23,6.1,MM,MM
2021,12,11,1,15,150,6.7,MM,MM,MM,MM,MM,MM,23,MM,23,6.1,MM,MM
2021,12,11,0,55,150,6.7,MM,MM,MM,MM,MM,MM,23,MM,23,7,MM,MM
2021,12,11,0,35,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,23,6.1,MM,MM
2021,12,11,0,15,160,6.2,MM,MM,MM,MM,MM,MM,23,MM,23,7,MM,MM
2021,12,10,23,55,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,23,5.2,MM,MM
2021,12,10,23,35,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,23,4.3,MM,MM
2021,12,10,23,15,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,23,3.5,MM,MM
2021,12,10,22,55,150,5.1,MM,MM,MM,MM,MM,MM,23,MM,23,2.6,MM,MM
2021,12,10,22,35,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,23,3.5,MM,MM
2021,12,10,22,15,180,3.6,MM,MM,MM,MM,MM,MM,24,MM,23,4.3,MM,MM
2021,12,10,21,55,190,3.6,MM,MM,MM,MM,MM,MM,24,MM,23,5.2,MM,MM
2021,12,10,21,35,180,3.6,MM,MM,MM,MM,MM,MM,24,MM,23,5.2,MM,MM
2021,12,10,21,15,200,3.6,6.7,MM,MM,MM,MM,MM,24,MM,23,7.8,MM,MM
2021,12,10,20,55,190,3.6,MM,MM,MM,MM,MM,MM,24,MM,23,3.5,MM,MM
2021,12,10,20,35,190,3.6,MM,MM,MM,MM,MM,MM,24,MM,23,2.2,MM,MM
2021,12,10,20,15,200,4.1,6.7,MM,MM,MM,MM,MM,24,MM,23,1.7,MM,MM
2021,12,10,19,55,200,5.1,MM,MM,MM,MM,MM,MM,24,MM,23,4.3,MM,MM
2021,12,10,19,35,190,6.2,MM,MM,MM,MM,MM,MM,24,MM,23,5.2,MM,MM
2021,12,10,19,15,190,6.2,MM,MM,MM,MM,MM,MM,24,MM,23,7,MM,MM
