YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2022,1,2,15,30,350,12.4,14.9,MM,MM,MM,MM,1027.2,1.9,14.8,MM,MM,MM,MM
2022,1,2,15,24,350,12.4,16,MM,MM,MM,MM,1026.9,2,14.9,MM,MM,MM,MM
2022,1,2,15,18,350,12.9,17.5,MM,MM,MM,MM,1026.8,2.1,15.1,MM,MM,MM,MM
2022,1,2,15,12,360,13.4,16.5,MM,MM,MM,MM,1026.6,2.2,15.1,MM,MM,MM,MM
2022,1,2,15,6,360,12.9,16.5,MM,MM,MM,MM,1026.2,1.8,15.3,MM,MM,MM,MM
2022,1,2,15,0,360,12.9,17,MM,MM,MM,MM,1026.1,1.8,15.4,MM,MM,5.8,MM
2022,1,2,14,54,350,11.8,16.5,MM,MM,MM,MM,1026,2.7,15.5,MM,MM,MM,MM
2022,1,2,14,48,340,12.9,16,MM,MM,MM,MM,1025.9,1.9,15.6,MM,MM,MM,MM
2022,1,2,14,42,350,12.4,14.4,MM,MM,MM,MM,1025.5,1.7,15.7,MM,MM,MM,MM
2022,1,2,14,36,350,12.4,16,MM,MM,MM,MM,1025.3,1.8,15.8,MM,MM,MM,MM
2022,1,2,14,30,350,13.4,17,MM,MM,MM,MM,1025.1,2.6,15.9,MM,MM,MM,MM
2022,1,2,14,24,350,11.8,15.4,MM,MM,MM,MM,1024.9,2.6,16,MM,MM,MM,MM
2022,1,2,14,18,350,12.4,16,MM,MM,MM,MM,1024.5,2.8,16,MM,MM,MM,MM
2022,1,2,14,12,360,11.3,13.9,MM,MM,MM,MM,1024.4,2.9,16.2,MM,MM,MM,MM
2022,1,2,14,6,360,12.4,16,MM,MM,MM,MM,1024.3,2.5,16.3,MM,MM,MM,MM
2022,1,2,14,0,350,11.8,15.4,MM,MM,MM,MM,1024.1,2.6,16.3,MM,MM,5.7,MM
2022,1,2,13,54,350,11.3,16,MM,MM,MM,MM,1024,3,16.5,MM,MM,MM,MM
2022,1,2,13,48,360,10.8,14.9,MM,MM,MM,MM,1023.7,3.3,16.5,MM,MM,MM,MM
2022,1,2,13,42,360,11.8,14.4,MM,MM,MM,MM,1023.5,3.1,16.5,MM,MM,MM,MM
2022,1,2,13,36,360,12.9,16.5,MM,MM,MM,MM,1023.3,3.8,16.6,MM,MM,MM,MM
2022,1,2,13,30,350,13.9,17,MM,MM,MM,MM,1023.2,3.8,16.8,MM,MM,MM,MM
2022,1,2,13,24,350,12.9,15.4,MM,MM,MM,MM,1022.9,3.9,16.9,MM,MM,MM,MM
2022,1,2,13,18,350,12.9,15.4,MM,MM,MM,MM,1022.7,3.8,16.9,MM,MM,MM,MM
2022,1,2,13,12,340,11.8,16.5,MM,MM,MM,MM,1022.5,4.3,17,MM,MM,MM,MM
2022,1,2,13,6,350,12.9,14.4,MM,MM,MM,MM,1022.2,4.6,17.1,MM,MM,MM,MM
2022,1,2,13,0,350,12.9,14.9,MM,MM,MM,MM,1022,4.6,17.2,MM,MM,5.7,MM
2022,1,2,12,54,360,11.8,13.9,MM,MM,MM,MM,1021.7,4.6,17.3,MM,MM,MM,MM
2022,1,2,12,48,360,11.3,14.9,MM,MM,MM,MM,1021.6,5.1,17.3,MM,MM,MM,MM
2022,1,2,12,42,350,11.3,14.4,MM,MM,MM,MM,1021.4,4.9,17.5,MM,MM,MM,MM
2022,1,2,12,36,360,11.8,16.5,MM,MM,MM,MM,1021.3,5,17.6,MM,MM,MM,MM
2022,1,2,12,30,360,12.9,16.5,MM,MM,MM,MM,1021,5,17.7,MM,MM,MM,MM
2022,1,2,12,24,360,13.9,16.5,MM,MM,MM,MM,1020.9,4.7,17.9,MM,MM,MM,MM
2022,1,2,12,18,350,12.9,16,MM,MM,MM,MM,1020.8,5,18,MM,MM,MM,MM
2022,1,2,12,12,350,13.4,16,MM,MM,MM,MM,1020.6,4.8,18.2,MM,MM,MM,MM
2022,1,2,12,6,350,11.3,14.4,MM,MM,MM,MM,1020.5,5.4,18.2,MM,MM,MM,MM
2022,1,2,12,0,350,11.8,14.9,MM,MM,MM,MM,1020.3,5,18.3,MM,MM,5.4,MM
2022,1,2,11,54,350,12.9,14.9,MM,MM,MM,MM,1020.1,4.9,18.4,MM,MM,MM,MM
2022,1,2,11,48,350,13.4,16,MM,MM,MM,MM,1019.8,5.1,18.5,MM,MM,MM,MM
2022,1,2,11,42,360,11.3,15.4,MM,MM,MM,MM,1019.5,5.8,18.8,MM,MM,MM,MM
2022,1,2,11,36,360,10.8,14.4,MM,MM,MM,MM,1019.2,6.5,19,MM,MM,MM,MM
2022,1,2,11,30,350,10.8,13.4,MM,MM,MM,MM,1019.1,5.7,19.1,MM,MM,MM,MM
2022,1,2,11,24,360,10.8,14.4,MM,MM,MM,MM,1018.9,5.8,19.3,MM,MM,MM,MM
2022,1,2,11,18,350,12.4,15.4,MM,MM,MM,MM,1018.7,6.2,19.4,MM,MM,MM,MM
2022,1,2,11,12,360,11.8,14.9,MM,MM,MM,MM,1018.4,6.3,19.5,MM,MM,MM,MM
2022,1,2,11,6,360,11.8,16.5,MM,MM,MM,MM,1018.7,6.4,19.6,MM,MM,MM,MM
2022,1,2,11,0,360,10.3,14.4,MM,MM,MM,MM,1018.4,6.6,19.7,MM,MM,5.2,MM
2022,1,2,10,54,360,12.4,15.4,MM,MM,MM,MM,1018.3,6.3,19.8,MM,MM,MM,MM
2022,1,2,10,48,350,12.9,15.4,MM,MM,MM,MM,1018,6.5,20,MM,MM,MM,MM
2022,1,2,10,42,360,11.8,13.9,MM,MM,MM,MM,1017.7,6.7,20,MM,MM,MM,MM
2022,1,2,10,36,360,10.3,13.9,MM,MM,MM,MM,1017.6,7,20.1,MM,MM,MM,MM
2022,1,2,10,30,360,10.8,12.9,MM,MM,MM,MM,1017.1,7.1,20.1,MM,MM,MM,MM
2022,1,2,10,24,10,10.3,12.9,MM,MM,MM,MM,1017,7,20.3,MM,MM,MM,MM
2022,1,2,10,18,360,10.8,15.4,MM,MM,MM,MM,1016.9,7.3,20.3,MM,MM,MM,MM
2022,1,2,10,12,360,11.8,14.4,MM,MM,MM,MM,1016.7,6.7,20.4,MM,MM,MM,MM
2022,1,2,10,6,360,10.8,14.4,MM,MM,MM,MM,1016.5,7,20.6,MM,MM,MM,MM
2022,1,2,10,0,10,11.3,16,MM,MM,MM,MM,1016.3,7.2,20.7,MM,MM,6.1,MM
2022,1,2,9,54,360,12.9,16,MM,MM,MM,MM,1016.3,6.9,20.8,MM,MM,MM,MM
2022,1,2,9,48,10,11.3,15.4,MM,MM,MM,MM,1016.1,7.2,20.9,MM,MM,MM,MM
2022,1,2,9,42,360,12.4,15.4,MM,MM,MM,MM,1016,6.8,21,MM,MM,MM,MM
2022,1,2,9,36,10,12.4,15.4,MM,MM,MM,MM,1015.8,7.1,21.1,MM,MM,MM,MM
2022,1,2,9,30,360,12.4,14.9,MM,MM,MM,MM,1015.8,7.1,21.2,MM,MM,MM,MM
2022,1,2,9,24,350,12.4,14.9,MM,MM,MM,MM,1015.8,7.5,21.3,MM,MM,MM,MM
2022,1,2,9,18,360,12.4,16.5,MM,MM,MM,MM,1015.6,7.4,21.4,MM,MM,MM,MM
2022,1,2,9,12,360,12.4,16,MM,MM,MM,MM,1015.4,7.4,21.6,MM,MM,MM,MM
2022,1,2,9,6,10,13.4,18,MM,MM,MM,MM,1015.1,7.2,21.8,MM,MM,MM,MM
2022,1,2,9,0,360,14.4,18,MM,MM,MM,MM,1014.9,7.2,21.9,MM,MM,7.8,MM
2022,1,2,8,54,20,14.9,18.5,MM,MM,MM,MM,1014.5,7.5,22.1,MM,MM,MM,MM
2022,1,2,8,48,10,14.9,19,MM,MM,MM,MM,1014.5,7.7,22.2,MM,MM,MM,MM
2022,1,2,8,42,10,12.9,16,MM,MM,MM,MM,1014,8.6,22.3,MM,MM,MM,MM
2022,1,2,8,36,360,12.4,15.4,MM,MM,MM,MM,1013.9,8.6,22.4,MM,MM,MM,MM
2022,1,2,8,30,10,12.9,16,MM,MM,MM,MM,1013.8,8.8,22.5,MM,MM,MM,MM
2022,1,2,8,24,360,13.4,17,MM,MM,MM,MM,1013.9,8.9,22.6,MM,MM,MM,MM
2022,1,2,8,18,10,12.9,15.4,MM,MM,MM,MM,1013.5,9.2,22.7,MM,MM,MM,MM
2022,1,2,8,12,360,13.4,16.5,MM,MM,MM,MM,1013.5,9.1,22.8,MM,MM,MM,MM
2022,1,2,8,6,360,12.9,17,MM,MM,MM,MM,1013.4,9.5,22.9,MM,MM,MM,MM
2022,1,2,8,0,360,12.9,16,MM,MM,MM,MM,1013.2,9.9,23,MM,MM,6.7,MM
2022,1,2,7,54,360,12.9,16,MM,MM,MM,MM,1012.9,10.6,23.1,MM,MM,MM,MM
2022,1,2,7,48,360,11.8,15.4,MM,MM,MM,MM,1012.5,11.3,23.2,MM,MM,MM,MM
2022,1,2,7,42,10,12.4,15.4,MM,MM,MM,MM,1012.5,11.6,23.3,MM,MM,MM,MM
2022,1,2,7,36,360,12.4,16,MM,MM,MM,MM,1012.1,12.5,23.3,MM,MM,MM,MM
2022,1,2,7,30,10,13.4,15.4,MM,MM,MM,MM,1011.8,13.2,23.4,MM,MM,MM,MM
2022,1,2,7,24,10,12.9,15.4,MM,MM,MM,MM,1011.6,13.9,23.4,MM,MM,MM,MM
2022,1,2,7,18,10,12.4,14.4,MM,MM,MM,MM,1011.4,15,23.5,MM,MM,MM,MM
2022,1,2,7,12,10,11.8,15.4,MM,MM,MM,MM,1011,16.3,23.5,MM,MM,MM,MM
2022,1,2,7,6,10,11.3,15.4,MM,MM,MM,MM,1010.7,16.9,23.6,MM,MM,MM,MM
2022,1,2,7,0,10,11.8,13.9,MM,MM,MM,MM,1010.2,17.6,23.6,MM,MM,3.8,MM
2022,1,2,6,54,10,7.2,9.3,MM,MM,MM,MM,1009.6,22.1,23.5,MM,MM,MM,MM
2022,1,2,6,48,10,6.7,8.8,MM,MM,MM,MM,1009.3,22,23.5,MM,MM,MM,MM
2022,1,2,6,42,360,7.2,8.8,MM,MM,MM,MM,1009.2,22,23.5,MM,MM,MM,MM
2022,1,2,6,36,350,6.2,7.2,MM,MM,MM,MM,1009,22.2,23.5,MM,MM,MM,MM
2022,1,2,6,30,340,5.7,7.2,MM,MM,MM,MM,1008.8,22.4,23.5,MM,MM,MM,MM
2022,1,2,6,24,310,3.1,4.6,MM,MM,MM,MM,1008.4,22.3,23.5,MM,MM,MM,MM
2022,1,2,6,18,210,3.6,5.7,MM,MM,MM,MM,1007.5,22.3,23.4,MM,MM,MM,MM
2022,1,2,6,12,210,4.1,4.6,MM,MM,MM,MM,1007.3,22.3,23.4,MM,MM,MM,MM
2022,1,2,6,6,200,4.1,5.1,MM,MM,MM,MM,1007.2,22.3,23.4,MM,MM,MM,MM
2022,1,2,6,0,200,5.7,6.7,MM,MM,MM,MM,1007.1,22.4,23.4,MM,MM,0.9,MM
2022,1,2,5,54,190,6.2,7.2,MM,MM,MM,MM,1006.9,22.3,23.4,MM,MM,MM,MM
2022,1,2,5,48,190,6.7,7.7,MM,MM,MM,MM,1006.7,22.3,23.4,MM,MM,MM,MM
2022,1,2,5,42,190,7.2,8.2,MM,MM,MM,MM,1006.6,22.2,23.4,MM,MM,MM,MM
2022,1,2,5,36,190,6.7,7.7,MM,MM,MM,MM,1006.5,22.3,23.4,MM,MM,MM,MM
2022,1,2,5,30,180,6.2,8.2,MM,MM,MM,MM,1006.5,22.3,23.4,MM,MM,MM,MM
2022,1,2,5,24,180,6.2,6.7,MM,MM,MM,MM,1006.6,22.3,23.4,MM,MM,MM,MM
2022,1,2,5,18,180,5.7,6.7,MM,MM,MM,MM,1006.4,22.4,23.5,MM,MM,MM,MM
2022,1,2,5,12,170,5.1,5.7,MM,MM,MM,MM,1006.5,22.4,23.6,MM,MM,MM,MM
2022,1,2,5,6,170,5.1,5.7,MM,MM,MM,MM,1006.6,22.3,23.5,MM,MM,MM,MM
2022,1,2,5,0,170,5.1,6.2,MM,MM,MM,MM,1006.5,22.3,23.5,MM,MM,0.5,MM
2022,1,2,4,54,170,5.1,5.7,MM,MM,MM,MM,1006.5,22.3,23.4,MM,MM,MM,MM
2022,1,2,4,48,160,5.1,5.7,MM,MM,MM,MM,1006.5,22.4,23.4,MM,MM,MM,MM
2022,1,2,4,42,160,4.6,5.7,MM,MM,MM,MM,1006.5,22.5,23.5,MM,MM,MM,MM
2022,1,2,4,36,150,4.6,5.1,MM,MM,MM,MM,1006.4,22.6,23.5,MM,MM,MM,MM
2022,1,2,4,30,150,4.6,5.1,MM,MM,MM,MM,1006.3,22.5,23.5,MM,MM,MM,MM
2022,1,2,4,24,130,3.6,4.1,MM,MM,MM,MM,1006.2,22.5,23.5,MM,MM,MM,MM
2022,1,2,4,18,140,4.1,4.6,MM,MM,MM,MM,1006.3,22.4,23.5,MM,MM,MM,MM
2022,1,2,4,12,150,4.1,4.6,MM,MM,MM,MM,1006.3,22.5,23.5,MM,MM,MM,MM
2022,1,2,4,6,160,4.1,4.6,MM,MM,MM,MM,1006.4,22.5,23.5,MM,MM,MM,MM
2022,1,2,4,0,160,3.6,4.1,MM,MM,MM,MM,1006.4,22.6,23.5,MM,MM,0.9,MM
2022,1,2,3,54,160,3.6,4.1,MM,MM,MM,MM,1006.4,22.6,23.6,MM,MM,MM,MM
2022,1,2,3,48,180,4.1,4.6,MM,MM,MM,MM,1006.5,22.6,23.6,MM,MM,MM,MM
2022,1,2,3,42,180,3.6,4.1,MM,MM,MM,MM,1006.5,22.6,23.6,MM,MM,MM,MM
2022,1,2,3,36,170,3.1,4.1,MM,MM,MM,MM,1006.5,22.6,23.6,MM,MM,MM,MM
2022,1,2,3,30,170,3.6,4.6,MM,MM,MM,MM,1006.4,22.7,23.6,MM,MM,MM,MM
2022,1,2,3,24,170,3.6,4.1,MM,MM,MM,MM,1006.3,22.7,23.6,MM,MM,MM,MM
2022,1,2,3,18,180,3.1,4.1,MM,MM,MM,MM,1006.3,22.8,23.7,MM,MM,MM,MM
2022,1,2,3,12,180,3.6,4.6,MM,MM,MM,MM,1006.2,22.8,23.7,MM,MM,MM,MM
2022,1,2,3,6,190,3.6,4.1,MM,MM,MM,MM,1006.3,22.9,23.7,MM,MM,MM,MM
2022,1,2,3,0,190,3.6,4.1,MM,MM,MM,MM,1006.2,22.9,23.7,MM,MM,1.5,MM
2022,1,2,2,54,200,3.1,3.6,MM,MM,MM,MM,1006.3,22.9,23.7,MM,MM,MM,MM
2022,1,2,2,48,200,2.6,3.6,MM,MM,MM,MM,1006.3,22.9,23.7,MM,MM,MM,MM
2022,1,2,2,42,200,3.1,3.6,MM,MM,MM,MM,1006.3,22.8,23.7,MM,MM,MM,MM
2022,1,2,2,36,200,3.1,3.6,MM,MM,MM,MM,1006.3,22.9,23.7,MM,MM,MM,MM
2022,1,2,2,30,200,3.1,4.1,MM,MM,MM,MM,1006.3,23,23.7,MM,MM,MM,MM
2022,1,2,2,24,200,3.1,3.6,MM,MM,MM,MM,1006.2,23,23.7,MM,MM,MM,MM
2022,1,2,2,18,210,2.6,3.6,MM,MM,MM,MM,1006.2,23,23.7,MM,MM,MM,MM
2022,1,2,2,12,200,3.6,4.1,MM,MM,MM,MM,1006.1,23,23.7,MM,MM,MM,MM
2022,1,2,2,6,200,3.6,4.1,MM,MM,MM,MM,1006.1,23,23.7,MM,MM,MM,MM
2022,1,2,2,0,190,3.6,4.1,MM,MM,MM,MM,1006,23.1,23.7,MM,MM,1.4,MM
2022,1,2,1,54,200,3.1,4.1,MM,MM,MM,MM,1006.1,23.2,23.7,MM,MM,MM,MM
2022,1,2,1,48,200,3.6,3.6,MM,MM,MM,MM,1006,23.2,23.7,MM,MM,MM,MM
2022,1,2,1,42,210,3.1,3.6,MM,MM,MM,MM,1005.9,23.2,23.8,MM,MM,MM,MM
2022,1,2,1,36,210,3.6,4.1,MM,MM,MM,MM,1005.8,23.3,23.8,MM,MM,MM,MM
2022,1,2,1,30,210,3.6,4.1,MM,MM,MM,MM,1005.7,23.3,23.8,MM,MM,MM,MM
2022,1,2,1,24,210,3.6,4.1,MM,MM,MM,MM,1005.6,23.4,23.8,MM,MM,MM,MM
2022,1,2,1,18,210,3.1,3.6,MM,MM,MM,MM,1005.6,23.4,23.8,MM,MM,MM,MM
2022,1,2,1,12,210,2.6,3.6,MM,MM,MM,MM,1005.6,23.4,23.8,MM,MM,MM,MM
2022,1,2,1,6,220,2.6,3.6,MM,MM,MM,MM,1005.5,23.4,23.9,MM,MM,MM,MM
2022,1,2,1,0,210,3.1,4.1,MM,MM,MM,MM,1005.5,23.5,23.9,MM,MM,1.2,MM
2022,1,2,0,54,210,3.6,5.1,MM,MM,MM,MM,1005.4,23.5,23.9,MM,MM,MM,MM
2022,1,2,0,48,200,4.1,5.1,MM,MM,MM,MM,1005.2,23.6,23.9,MM,MM,MM,MM
2022,1,2,0,42,200,4.6,6.2,MM,MM,MM,MM,1005.1,23.5,23.9,MM,MM,MM,MM
2022,1,2,0,36,200,5.1,6.2,MM,MM,MM,MM,1005,23.6,23.9,MM,MM,MM,MM
2022,1,2,0,30,190,5.7,6.2,MM,MM,MM,MM,1004.9,23.6,23.9,MM,MM,MM,MM
2022,1,2,0,24,190,5.1,6.2,MM,MM,MM,MM,1004.9,23.6,23.9,MM,MM,MM,MM
2022,1,2,0,18,190,5.7,6.7,MM,MM,MM,MM,1004.9,23.7,24,MM,MM,MM,MM
2022,1,2,0,12,190,5.1,6.2,MM,MM,MM,MM,1004.9,23.7,24,MM,MM,MM,MM
2022,1,2,0,6,190,5.7,6.7,MM,MM,MM,MM,1004.7,23.8,24,MM,MM,MM,MM
2022,1,2,0,0,190,5.7,6.2,MM,MM,MM,MM,1004.7,23.9,24.1,MM,MM,0.8,MM
2022,1,1,23,54,190,4.6,6.2,MM,MM,MM,MM,1004.7,24,24.1,MM,MM,MM,MM
2022,1,1,23,48,190,5.1,6.2,MM,MM,MM,MM,1004.8,24.2,24.1,MM,MM,MM,MM
2022,1,1,23,42,190,5.1,6.2,MM,MM,MM,MM,1004.7,24.2,24.2,MM,MM,MM,MM
2022,1,1,23,36,190,4.6,6.2,MM,MM,MM,MM,1004.8,24.3,24.3,MM,MM,MM,MM
2022,1,1,23,30,190,5.1,6.2,MM,MM,MM,MM,1004.8,24.6,24.3,MM,MM,MM,MM
2022,1,1,23,24,190,5.1,6.7,MM,MM,MM,MM,1004.7,24.7,24.4,MM,MM,MM,MM
2022,1,1,23,18,190,4.6,5.1,MM,MM,MM,MM,1004.7,24.8,24.4,MM,MM,MM,MM
2022,1,1,23,12,190,4.1,6.2,MM,MM,MM,MM,1004.7,25,24.5,MM,MM,MM,MM
2022,1,1,23,6,190,5.7,6.2,MM,MM,MM,MM,1004.7,25.1,24.6,MM,MM,MM,MM
2022,1,1,23,0,180,5.1,6.2,MM,MM,MM,MM,1004.6,25,24.7,MM,MM,0.7,MM
2022,1,1,22,54,190,4.6,5.1,MM,MM,MM,MM,1004.6,25.3,24.4,MM,MM,MM,MM
2022,1,1,22,48,190,4.6,6.2,MM,MM,MM,MM,1004.6,25.4,24.4,MM,MM,MM,MM
2022,1,1,22,42,190,5.7,6.2,MM,MM,MM,MM,1004.5,25.5,24.5,MM,MM,MM,MM
2022,1,1,22,36,170,4.6,5.7,MM,MM,MM,MM,1004.4,25.4,24.8,MM,MM,MM,MM
2022,1,1,22,30,170,5.1,5.1,MM,MM,MM,MM,1004.4,25.8,24.8,MM,MM,MM,MM
2022,1,1,22,24,190,3.6,3.6,MM,MM,MM,MM,1004.4,26.1,24.6,MM,MM,MM,MM
2022,1,1,22,18,210,2.6,3.6,MM,MM,MM,MM,1004.4,27.5,24.6,MM,MM,MM,MM
2022,1,1,22,12,200,3.6,4.1,MM,MM,MM,MM,1004.3,27.6,24.7,MM,MM,MM,MM
2022,1,1,22,6,120,0.5,2.6,MM,MM,MM,MM,1004.3,27.6,24.7,MM,MM,MM,MM
2022,1,1,22,0,40,1.5,2.1,MM,MM,MM,MM,1004.3,28,24.7,MM,MM,-0.5,MM
2022,1,1,21,54,330,1.5,2.1,MM,MM,MM,MM,1004.2,28.9,24.7,MM,MM,MM,MM
2022,1,1,21,48,280,1.5,2.6,MM,MM,MM,MM,1004.2,29.1,24.7,MM,MM,MM,MM
2022,1,1,21,42,250,2.6,3.6,MM,MM,MM,MM,1004.1,29.3,24.7,MM,MM,MM,MM
2022,1,1,21,36,280,2.6,3.1,MM,MM,MM,MM,1004.2,29.2,24.7,MM,MM,MM,MM
2022,1,1,21,30,250,2.1,3.1,MM,MM,MM,MM,1004.1,29,24.7,MM,MM,MM,MM
2022,1,1,21,24,260,2.1,3.6,MM,MM,MM,MM,1004.1,28.9,24.6,MM,MM,MM,MM
2022,1,1,21,18,260,3.1,5.7,MM,MM,MM,MM,1004,28.8,24.6,MM,MM,MM,MM
2022,1,1,21,12,270,3.6,4.6,MM,MM,MM,MM,1004,28.8,24.6,MM,MM,MM,MM
2022,1,1,21,6,280,2.6,4.1,MM,MM,MM,MM,1004,28.9,24.4,MM,MM,MM,MM
2022,1,1,21,0,230,2.6,4.1,MM,MM,MM,MM,1003.9,29.1,24.2,MM,MM,-1.9,MM
2022,1,1,20,54,240,3.1,4.1,MM,MM,MM,MM,1003.9,29,24.2,MM,MM,MM,MM
2022,1,1,20,48,260,3.1,4.6,MM,MM,MM,MM,1004,28.7,24.1,MM,MM,MM,MM
2022,1,1,20,42,260,3.6,5.1,MM,MM,MM,MM,1003.9,28.6,24,MM,MM,MM,MM
2022,1,1,20,36,230,4.1,5.7,MM,MM,MM,MM,1004,28.8,23.9,MM,MM,MM,MM
2022,1,1,20,30,260,3.6,5.1,MM,MM,MM,MM,1004,28.8,23.9,MM,MM,MM,MM
2022,1,1,20,24,280,3.1,5.7,MM,MM,MM,MM,1004,28.7,23.9,MM,MM,MM,MM
2022,1,1,20,18,260,3.6,5.7,MM,MM,MM,MM,1004,28.6,23.9,MM,MM,MM,MM
2022,1,1,20,12,250,5.1,8.8,MM,MM,MM,MM,1004,28.5,23.8,MM,MM,MM,MM
2022,1,1,20,6,240,2.6,5.7,MM,MM,MM,MM,1004,29,23.8,MM,MM,MM,MM
2022,1,1,20,0,210,3.6,5.1,MM,MM,MM,MM,1003.9,28,23.8,MM,MM,-2.8,MM
2022,1,1,19,54,210,4.1,5.7,MM,MM,MM,MM,1003.9,27.7,23.8,MM,MM,MM,MM
2022,1,1,19,48,230,2.6,6.7,MM,MM,MM,MM,1004,28.3,23.7,MM,MM,MM,MM
2022,1,1,19,42,210,3.6,5.7,MM,MM,MM,MM,1004,28,23.7,MM,MM,MM,MM
2022,1,1,19,36,230,2.6,6.2,MM,MM,MM,MM,1004.1,28.1,23.7,MM,MM,MM,MM
2022,1,1,19,30,220,5.1,6.7,MM,MM,MM,MM,1004.2,27.8,23.7,MM,MM,MM,MM
2022,1,1,19,24,230,5.1,6.2,MM,MM,MM,MM,1004.4,27.8,23.6,MM,MM,MM,MM
2022,1,1,19,18,230,3.6,6.7,MM,MM,MM,MM,1004.5,27.5,23.6,MM,MM,MM,MM
2022,1,1,19,12,210,4.6,6.7,MM,MM,MM,MM,1004.6,27,23.5,MM,MM,MM,MM
2022,1,1,19,6,220,5.1,7.7,MM,MM,MM,MM,1004.8,27.3,23.5,MM,MM,MM,MM
2022,1,1,19,0,220,4.1,6.2,MM,MM,MM,MM,1004.8,27,23.5,MM,MM,-1.7,MM
2022,1,1,18,54,230,4.6,6.2,MM,MM,MM,MM,1004.9,27.1,23.4,MM,MM,MM,MM
2022,1,1,18,48,220,4.6,6.2,MM,MM,MM,MM,1005,26.8,23.4,MM,MM,MM,MM
2022,1,1,18,42,210,5.1,8.2,MM,MM,MM,MM,1005.1,26.3,23.4,MM,MM,MM,MM
2022,1,1,18,36,210,5.1,6.7,MM,MM,MM,MM,1005.1,26.4,23.4,MM,MM,MM,MM
2022,1,1,18,30,240,5.1,7.7,MM,MM,MM,MM,1005.3,26.4,23.4,MM,MM,MM,MM
2022,1,1,18,24,230,6.2,8.8,MM,MM,MM,MM,1005.4,26.6,23.3,MM,MM,MM,MM
2022,1,1,18,18,210,6.2,8.8,MM,MM,MM,MM,1005.4,25.8,23.3,MM,MM,MM,MM
2022,1,1,18,12,240,4.6,8.8,MM,MM,MM,MM,1005.5,26.3,23.3,MM,MM,MM,MM
2022,1,1,18,6,220,6.7,9.8,MM,MM,MM,MM,1005.6,26,23.2,MM,MM,MM,MM
2022,1,1,18,0,230,6.7,9.3,MM,MM,MM,MM,1005.8,26.3,23.2,MM,MM,0,MM
2022,1,1,17,54,230,6.2,9.3,MM,MM,MM,MM,1005.9,26.3,23.2,MM,MM,MM,MM
2022,1,1,17,48,220,7.7,10.8,MM,MM,MM,MM,1005.9,25.9,23.1,MM,MM,MM,MM
2022,1,1,17,42,220,7.7,10.8,MM,MM,MM,MM,1005.9,25.9,23.1,MM,MM,MM,MM
2022,1,1,17,36,220,8.2,11.3,MM,MM,MM,MM,1006.1,26.2,23.1,MM,MM,MM,MM
2022,1,1,17,30,220,7.2,9.8,MM,MM,MM,MM,1006.3,25.9,23,MM,MM,MM,MM
2022,1,1,17,24,220,7.7,9.3,MM,MM,MM,MM,1006.4,25.9,23,MM,MM,MM,MM
2022,1,1,17,18,220,6.7,10.3,MM,MM,MM,MM,1006.5,25.9,23,MM,MM,MM,MM
2022,1,1,17,12,230,5.7,8.2,MM,MM,MM,MM,1006.7,25.4,23,MM,MM,MM,MM
2022,1,1,17,6,230,6.2,8.8,MM,MM,MM,MM,1006.7,25.1,23,MM,MM,MM,MM
2022,1,1,17,0,220,5.7,8.2,MM,MM,MM,MM,1006.7,25,22.9,MM,MM,2.1,MM
2022,1,1,16,54,240,5.7,7.2,MM,MM,MM,MM,1006.8,25,22.9,MM,MM,MM,MM
2022,1,1,16,48,240,5.1,9.8,MM,MM,MM,MM,1006.8,25.1,22.9,MM,MM,MM,MM
2022,1,1,16,42,220,7.2,9.8,MM,MM,MM,MM,1006.7,24.9,22.9,MM,MM,MM,MM
2022,1,1,16,36,210,6.7,8.8,MM,MM,MM,MM,1006.8,24.7,22.9,MM,MM,MM,MM
2022,1,1,16,30,210,7.2,9.3,MM,MM,MM,MM,1006.8,24.6,22.9,MM,MM,MM,MM
2022,1,1,16,24,210,7.2,9.8,MM,MM,MM,MM,1006.7,24.6,22.9,MM,MM,MM,MM
2022,1,1,16,18,210,7.2,9.8,MM,MM,MM,MM,1006.8,24.3,22.9,MM,MM,MM,MM
2022,1,1,16,12,210,7.2,11.3,MM,MM,MM,MM,1006.9,24.3,22.9,MM,MM,MM,MM
2022,1,1,16,6,210,8.8,11.3,MM,MM,MM,MM,1006.6,24.2,22.8,MM,MM,MM,MM
2022,1,1,16,0,210,8.8,11.3,MM,MM,MM,MM,1006.5,24.1,22.8,MM,MM,2.5,MM
2022,1,1,15,54,200,9.3,10.8,MM,MM,MM,MM,1006.3,24,22.8,MM,MM,MM,MM
2022,1,1,15,48,200,9.3,11.8,MM,MM,MM,MM,1006.5,23.9,22.8,MM,MM,MM,MM
2022,1,1,15,42,200,9.8,11.3,MM,MM,MM,MM,1006.2,23.9,22.8,MM,MM,MM,MM
2022,1,1,15,36,210,9.3,12.4,MM,MM,MM,MM,1006.4,23.9,22.7,MM,MM,MM,MM
2022,1,1,15,30,210,8.2,10.3,MM,MM,MM,MM,1006.4,23.8,22.7,MM,MM,MM,MM
2022,1,1,15,24,210,8.2,10.3,MM,MM,MM,MM,1006.4,23.8,22.7,MM,MM,MM,MM
2022,1,1,15,18,210,8.2,11.3,MM,MM,MM,MM,1006.3,23.8,22.7,MM,MM,MM,MM
